boll_period,boll_std,extreme_period,ma_period,total_return,win_rate
20,2.5,25,10,-0.17890999906064523,0.0
20,2.5,25,20,-0.17890999906064523,0.0
20,2.5,25,30,-0.17890999906064523,0.0
20,2.5,25,40,-0.17890999906064523,0.0
20,2.5,25,50,-0.18524210096400154,0.0
20,2.5,25,60,-0.18524210096400154,0.0
20,2.5,25,70,-0.11544709366472537,0.0
20,2.5,25,80,-0.10723647481881599,0.0
20,2.5,25,90,-0.09228049400549135,0.0
20,2.5,25,100,-0.07900804949832964,0.0
20,2.5,30,10,-0.10857256179648321,0.0
20,2.5,30,20,-0.10857256179648321,0.0
20,2.5,30,30,-0.10857256179648321,0.0
20,2.5,30,40,-0.10857256179648321,0.0
20,2.5,30,50,-0.11544709366472537,0.0
20,2.5,30,60,-0.11544709366472537,0.0
20,2.5,30,70,-0.11544709366472537,0.0
20,2.5,30,80,-0.10723647481881599,0.0
20,2.5,30,90,-0.09228049400549135,0.0
20,2.5,30,100,-0.07900804949832964,0.0
20,2.5,35,10,-0.16529894671744721,0.0
20,2.5,35,20,-0.16529894671744721,0.0
20,2.5,35,30,-0.16529894671744721,0.0
20,2.5,35,40,-0.16529894671744721,0.0
20,2.5,35,50,-0.13319998436136327,0.0
20,2.5,35,60,-0.13319998436136327,0.0
20,2.5,35,70,-0.13319998436136327,0.0
20,2.5,35,80,-0.12515415183618073,0.0
20,2.5,35,90,-0.11049833610143796,0.0
20,2.5,35,100,-0.09749226826312818,0.0
20,2.5,40,10,-0.07418050141069835,0.0
20,2.5,40,20,-0.07418050141069835,0.0
20,2.5,40,30,-0.07418050141069835,0.0
20,2.5,40,40,-0.07418050141069835,0.0
20,2.5,40,50,-0.03857752101804387,0.0
20,2.5,40,60,-0.03857752101804387,0.0
20,2.5,40,70,-0.03857752101804387,0.0
20,2.5,40,80,-0.08435335761316588,0.0
20,2.5,40,90,-0.06901402840777154,0.0
20,2.5,40,100,-0.055401387538755564,0.0
20,2.5,45,10,-0.17893372374695185,0.0
20,2.5,45,20,-0.17893372374695185,0.0
20,2.5,45,30,-0.17893372374695185,0.0
20,2.5,45,40,-0.17893372374695185,0.0
20,2.5,45,50,-0.1473590954538025,0.0
20,2.5,45,60,-0.1473590954538025,0.0
20,2.5,45,70,-0.1473590954538025,0.0
20,2.5,45,80,-0.18795555702411304,0.0
20,2.5,45,90,-0.17435181900597516,0.0
20,2.5,45,100,-0.16227940060765506,0.0
20,2.5,50,10,-0.18795555702411304,0.0
20,2.5,50,20,-0.18795555702411304,0.0
20,2.5,50,30,-0.18795555702411304,0.0
20,2.5,50,40,-0.18795555702411304,0.0
20,2.5,50,50,-0.18795555702411304,0.0
20,2.5,50,60,-0.18795555702411304,0.0
20,2.5,50,70,-0.18795555702411304,0.0
20,2.5,50,80,-0.18795555702411304,0.0
20,2.5,50,90,-0.17435181900597516,0.0
20,2.5,50,100,-0.16227940060765506,0.0
20,3.0,10,10,0.06168345270350704,0.0
20,3.0,10,20,0.06168345270350704,0.0
20,3.0,10,30,0.06168345270350704,0.0
20,3.0,10,40,0.06168345270350704,0.0
20,3.0,10,50,0.06168345270350704,0.0
20,3.0,10,60,0.06168345270350704,0.0
20,3.0,10,70,0.06168345270350704,0.0
20,3.0,10,80,0.06168345270350704,0.0
20,3.0,10,90,0.06168345270350704,0.0
20,3.0,10,100,0.06168345270350704,0.0
20,3.0,15,10,0.06168345270350704,0.0
20,3.0,15,20,0.06168345270350704,0.0
20,3.0,15,30,0.06168345270350704,0.0
20,3.0,15,40,0.06168345270350704,0.0
20,3.0,15,50,0.06168345270350704,0.0
20,3.0,15,60,0.06168345270350704,0.0
20,3.0,15,70,0.06168345270350704,0.0
20,3.0,15,80,0.06168345270350704,0.0
20,3.0,15,90,0.06168345270350704,0.0
20,3.0,15,100,0.06168345270350704,0.0
20,3.0,20,10,0.06168345270350704,0.0
20,3.0,20,20,0.06168345270350704,0.0
20,3.0,20,30,0.06168345270350704,0.0
20,3.0,20,40,0.06168345270350704,0.0
20,3.0,20,50,0.06168345270350704,0.0
20,3.0,20,60,0.06168345270350704,0.0
20,3.0,20,70,0.06168345270350704,0.0
20,3.0,20,80,0.06168345270350704,0.0
20,3.0,20,90,0.06168345270350704,0.0
20,3.0,20,100,0.06168345270350704,0.0
20,3.0,25,10,0.06168345270350704,0.0
20,3.0,25,20,0.06168345270350704,0.0
20,3.0,25,30,0.06168345270350704,0.0
20,3.0,25,40,0.06168345270350704,0.0
20,3.0,25,50,0.06168345270350704,0.0
20,3.0,25,60,0.06168345270350704,0.0
20,3.0,25,70,0.06168345270350704,0.0
20,3.0,25,80,0.06168345270350704,0.0
20,3.0,25,90,0.06168345270350704,0.0
20,3.0,25,100,0.06168345270350704,0.0
20,3.0,30,10,0.06168345270350704,0.0
20,3.0,30,20,0.06168345270350704,0.0
20,3.0,30,30,0.06168345270350704,0.0
20,3.0,30,40,0.06168345270350704,0.0
20,3.0,30,50,0.06168345270350704,0.0
20,3.0,30,60,0.06168345270350704,0.0
20,3.0,30,70,0.06168345270350704,0.0
20,3.0,30,80,0.06168345270350704,0.0
20,3.0,30,90,0.06168345270350704,0.0
20,3.0,30,100,0.06168345270350704,0.0
20,3.0,35,10,0.06168345270350704,0.0
20,3.0,35,20,0.06168345270350704,0.0
20,3.0,35,30,0.06168345270350704,0.0
20,3.0,35,40,0.06168345270350704,0.0
20,3.0,35,50,0.06168345270350704,0.0
20,3.0,35,60,0.06168345270350704,0.0
20,3.0,35,70,0.06168345270350704,0.0
20,3.0,35,80,0.06168345270350704,0.0
20,3.0,35,90,0.06168345270350704,0.0
20,3.0,35,100,0.06168345270350704,0.0
20,3.0,40,10,0.06168345270350704,0.0
20,3.0,40,20,0.06168345270350704,0.0
20,3.0,40,30,0.06168345270350704,0.0
20,3.0,40,40,0.06168345270350704,0.0
20,3.0,40,50,0.06168345270350704,0.0
20,3.0,40,60,0.06168345270350704,0.0
20,3.0,40,70,0.06168345270350704,0.0
20,3.0,40,80,0.06168345270350704,0.0
20,3.0,40,90,0.06168345270350704,0.0
20,3.0,40,100,0.06168345270350704,0.0
20,3.0,45,10,0.07489234029662087,0.0
20,3.0,45,20,0.07489234029662087,0.0
20,3.0,45,30,0.07489234029662087,0.0
20,3.0,45,40,0.07489234029662087,0.0
20,3.0,45,50,0.07489234029662087,0.0
20,3.0,45,60,0.07489234029662087,0.0
20,3.0,45,70,0.07489234029662087,0.0
20,3.0,45,80,0.07489234029662087,0.0
20,3.0,45,90,0.07489234029662087,0.0
20,3.0,45,100,0.07489234029662087,0.0
20,3.0,50,10,0.07489234029662087,0.0
20,3.0,50,20,0.07489234029662087,0.0
20,3.0,50,30,0.07489234029662087,0.0
20,3.0,50,40,0.07489234029662087,0.0
20,3.0,50,50,0.07489234029662087,0.0
20,3.0,50,60,0.07489234029662087,0.0
20,3.0,50,70,0.07489234029662087,0.0
20,3.0,50,80,0.07489234029662087,0.0
20,3.0,50,90,0.07489234029662087,0.0
20,3.0,50,100,0.07489234029662087,0.0
25,1.0,10,10,0.233681116962769,0.0
25,1.0,10,20,0.233681116962769,0.0
25,1.0,10,30,0.26695703356522354,0.0
25,1.0,10,40,-0.310513924985578,0.0
25,1.0,10,50,-0.04203310816603565,0.0
25,1.0,10,60,0.1918439363869705,0.0
25,1.0,10,70,-0.0784350422001525,0.0
25,1.0,10,80,-0.03388926244420254,0.0
25,1.0,10,90,-0.07752886310094642,0.0
25,1.0,10,100,-0.34185562246799683,0.0
25,1.0,15,10,0.03512429414509461,0.0
25,1.0,15,20,0.03512429414509461,0.0
25,1.0,15,30,0.06304456398755526,0.0
25,1.0,15,40,-0.045576746627376874,0.0
25,1.0,15,50,0.06828300800764882,0.0
25,1.0,15,60,0.28274604237915507,0.0
25,1.0,15,70,-0.11829168524934781,0.0
25,1.0,15,80,-0.09393726747782676,0.0
25,1.0,15,90,-0.13343228126902226,0.0
25,1.0,15,100,-0.34185562246799683,0.0
25,1.0,20,10,-0.049066498179035016,0.0
25,1.0,20,20,-0.049066498179035016,0.0
25,1.0,20,30,-0.06639477030313562,0.0
25,1.0,20,40,-0.12932625359979186,0.0
25,1.0,20,50,0.07466309933039156,0.0
25,1.0,20,60,0.2169415786640418,0.0
25,1.0,20,70,-0.10728893907603233,0.0
25,1.0,20,80,-0.03923928298302817,0.0
25,1.0,20,90,-0.08111856617901297,0.0
25,1.0,20,100,-0.3021241892399961,0.0
25,1.0,25,10,0.022377054093521778,0.0
25,1.0,25,20,0.022377054093521778,0.0
25,1.0,25,30,0.003746910373857221,0.0
25,1.0,25,40,-0.038567975209008364,0.0
25,1.0,25,50,0.09035007613840038,0.0
25,1.0,25,60,0.11924493981624036,0.0
25,1.0,25,70,-0.1422312101761346,0.0
25,1.0,25,80,-0.0332598849943987,0.0
25,1.0,25,90,-0.08111856617901297,0.0
25,1.0,25,100,-0.3021241892399961,0.0
25,1.0,30,10,-0.0741952376048562,0.0
25,1.0,30,20,-0.0741952376048562,0.0
25,1.0,30,30,-0.0741952376048562,0.0
25,1.0,30,40,-0.13213275879188718,0.0
25,1.0,30,50,0.19892124407374479,0.0
25,1.0,30,60,0.2176817998689723,0.0
25,1.0,30,70,-0.18783769876121223,0.0
25,1.0,30,80,-0.08466024199362364,0.0
25,1.0,30,90,-0.04863200706974652,0.0
25,1.0,30,100,-0.3021241892399961,0.0
25,1.0,35,10,0.11752628292356604,0.0
25,1.0,35,20,0.2538532864625803,0.0
25,1.0,35,30,0.2538532864625803,0.0
25,1.0,35,40,0.23825407099103033,0.0
25,1.0,35,50,0.44303577796723187,0.0
25,1.0,35,60,0.26987927444928694,0.0
25,1.0,35,70,-0.1621318697219911,0.0
25,1.0,35,80,0.05056458212491343,0.0
25,1.0,35,90,0.08619903571256728,0.0
25,1.0,35,100,-0.17655719524795385,0.0
25,1.0,40,10,0.5086700332905986,0.0
25,1.0,40,20,0.7193338467204619,0.0
25,1.0,40,30,0.7193338467204619,0.0
25,1.0,40,40,0.7193338467204619,0.0
25,1.0,40,50,0.5784186149547064,0.0
25,1.0,40,60,0.12091414550136445,0.0
25,1.0,40,70,-0.15040330565974375,0.0
25,1.0,40,80,0.05056458212491343,0.0
25,1.0,40,90,0.08619903571256728,0.0
25,1.0,40,100,-0.17655719524795385,0.0
25,1.0,45,10,0.12873581460618977,0.0
25,1.0,45,20,0.1609305387240136,0.0
25,1.0,45,30,0.1609305387240136,0.0
25,1.0,45,40,0.1609305387240136,0.0
25,1.0,45,50,0.23528601269760838,0.0
25,1.0,45,60,0.19365349127582618,0.0
25,1.0,45,70,-0.07119149482429882,0.0
25,1.0,45,80,0.12283313706295666,0.0
25,1.0,45,90,0.16091889208471863,0.0
25,1.0,45,100,-0.08853598906693853,0.0
25,1.0,50,10,-0.22387950571005458,0.0
25,1.0,50,20,-0.4678187480580437,0.0
25,1.0,50,30,-0.4678187480580437,0.0
25,1.0,50,40,-0.4678187480580437,0.0
25,1.0,50,50,-0.4678187480580437,0.0
25,1.0,50,60,-0.48361959769313034,0.0
25,1.0,50,70,-0.5568902559745341,0.0
25,1.0,50,80,-0.34367683326840076,0.0
25,1.0,50,90,-0.3253583002734392,0.0
25,1.0,50,100,-0.5136818968152728,0.0
25,1.5,10,10,-0.012607426899819741,0.0
25,1.5,10,20,-0.012607426899819741,0.0
25,1.5,10,30,-0.012607426899819741,0.0
25,1.5,10,40,0.12327813008466401,0.0
25,1.5,10,50,0.07268210429168502,0.0
25,1.5,10,60,0.0013515864705555334,0.0
25,1.5,10,70,-0.0007949589467754171,0.0
25,1.5,10,80,-0.011977061209875683,0.0
25,1.5,10,90,0.11190728671227407,0.0
25,1.5,10,100,0.29406846793739655,0.0
25,1.5,15,10,-0.012607426899819741,0.0
25,1.5,15,20,-0.012607426899819741,0.0
25,1.5,15,30,-0.012607426899819741,0.0
25,1.5,15,40,0.12327813008466401,0.0
25,1.5,15,50,0.07268210429168502,0.0
25,1.5,15,60,0.0013515864705555334,0.0
25,1.5,15,70,-0.0007949589467754171,0.0
25,1.5,15,80,0.04236709825912731,0.0
25,1.5,15,90,0.11190728671227407,0.0
25,1.5,15,100,0.29406846793739655,0.0
25,1.5,20,10,-0.012607426899819741,0.0
25,1.5,20,20,-0.012607426899819741,0.0
25,1.5,20,30,-0.012607426899819741,0.0
25,1.5,20,40,0.12327813008466401,0.0
25,1.5,20,50,0.07268210429168502,0.0
25,1.5,20,60,0.0013515864705555334,0.0
25,1.5,20,70,-0.0007949589467754171,0.0
25,1.5,20,80,0.04236709825912731,0.0
25,1.5,20,90,0.11190728671227407,0.0
25,1.5,20,100,0.29406846793739655,0.0
25,1.5,25,10,0.08689781744462598,0.0
25,1.5,25,20,0.08689781744462598,0.0
25,1.5,25,30,0.08689781744462598,0.0
25,1.5,25,40,0.12441621468587401,0.0
25,1.5,25,50,0.12404603743314462,0.0
25,1.5,25,60,0.010155528768198443,0.0
25,1.5,25,70,0.00799011079676214,0.0
25,1.5,25,80,0.04236709825912731,0.0
25,1.5,25,90,0.11190728671227407,0.0
25,1.5,25,100,0.29406846793739655,0.0
25,1.5,30,10,-0.06902092373844122,0.0
25,1.5,30,20,-0.06902092373844122,0.0
25,1.5,30,30,-0.06902092373844122,0.0
25,1.5,30,40,-0.12594103279632934,0.0
25,1.5,30,50,0.07342829084635487,0.0
25,1.5,30,60,0.08159240384440443,0.0
25,1.5,30,70,0.00799011079676214,0.0
25,1.5,30,80,0.07921942664967623,0.0
25,1.5,30,90,0.15121817108132332,0.0
25,1.5,30,100,0.3398195629402328,0.0
25,1.5,35,10,0.21559565291179922,0.0
25,1.5,35,20,0.21559565291179922,0.0
25,1.5,35,30,0.21559565291179922,0.0
25,1.5,35,40,0.17729636872331805,0.0
25,1.5,35,50,0.19214349473016434,0.0
25,1.5,35,60,0.25786351678186403,0.0
25,1.5,35,70,0.1488618416471659,0.0
25,1.5,35,80,0.23865449529769805,0.0
25,1.5,35,90,0.3655024439996761,0.0
25,1.5,35,100,0.5404525148696613,0.0
25,1.5,40,10,0.6985415366452704,0.0
25,1.5,40,20,0.6985415366452704,0.0
25,1.5,40,30,0.6985415366452704,0.0
25,1.5,40,40,0.6985415366452704,0.0
25,1.5,40,50,0.7420022705650382,0.0
25,1.5,40,60,0.4930163372275007,0.0
25,1.5,40,70,0.09702500843387873,0.0
25,1.5,40,80,0.13605672456032553,0.0
25,1.5,40,90,0.2523978557366429,0.0
25,1.5,40,100,0.41285680956814175,0.0
25,1.5,45,10,0.22984379630595891,0.0
25,1.5,45,20,0.22984379630595891,0.0
25,1.5,45,30,0.22984379630595891,0.0
25,1.5,45,40,0.22984379630595891,0.0
25,1.5,45,50,0.2613119193049992,0.0
25,1.5,45,60,0.27713822533086835,0.0
25,1.5,45,70,0.08492671109108632,0.0
25,1.5,45,80,0.026473120508301144,0.0
25,1.5,45,90,0.28596332974145283,0.0
25,1.5,45,100,0.4489181265116371,0.0
25,1.5,50,10,-0.47495469575230737,0.0
25,1.5,50,20,-0.47495469575230737,0.0
25,1.5,50,30,-0.47495469575230737,0.0
25,1.5,50,40,-0.47495469575230737,0.0
25,1.5,50,50,-0.47495469575230737,0.0
25,1.5,50,60,-0.49054367389415854,0.0
25,1.5,50,70,-0.5465033193757294,0.0
25,1.5,50,80,-0.5083783883197892,0.0
25,1.5,50,90,-0.3366981876287903,0.0
25,1.5,50,100,-0.25698901468883545,0.0
25,2.0,10,10,0.22809253961577658,0.0
25,2.0,10,20,0.22809253961577658,0.0
25,2.0,10,30,0.22809253961577658,0.0
25,2.0,10,40,0.23889027951249542,0.0
25,2.0,10,50,0.17626018144665093,0.0
25,2.0,10,60,0.28748136812996117,0.0
25,2.0,10,70,0.6614395691682141,0.0
25,2.0,10,80,0.5324328707757607,0.0
25,2.0,10,90,0.29819122872837395,0.0
25,2.0,10,100,0.2655218652577261,0.0
25,2.0,15,10,0.22809253961577658,0.0
25,2.0,15,20,0.22809253961577658,0.0
25,2.0,15,30,0.22809253961577658,0.0
25,2.0,15,40,0.23889027951249542,0.0
25,2.0,15,50,0.17626018144665093,0.0
25,2.0,15,60,0.28748136812996117,0.0
25,2.0,15,70,0.6614395691682141,0.0
25,2.0,15,80,0.5324328707757607,0.0
25,2.0,15,90,0.29819122872837395,0.0
25,2.0,15,100,0.2655218652577261,0.0
25,2.0,20,10,0.22809253961577658,0.0
25,2.0,20,20,0.22809253961577658,0.0
25,2.0,20,30,0.22809253961577658,0.0
25,2.0,20,40,0.23889027951249542,0.0
25,2.0,20,50,0.17626018144665093,0.0
25,2.0,20,60,0.28748136812996117,0.0
25,2.0,20,70,0.6614395691682141,0.0
25,2.0,20,80,0.5324328707757607,0.0
25,2.0,20,90,0.29819122872837395,0.0
25,2.0,20,100,0.2655218652577261,0.0
25,2.0,25,10,0.20281129328843647,0.0
25,2.0,25,20,0.20281129328843647,0.0
25,2.0,25,30,0.20281129328843647,0.0
25,2.0,25,40,0.21338675325648437,0.0
25,2.0,25,50,0.17626018144665093,0.0
25,2.0,25,60,0.28748136812996117,0.0
25,2.0,25,70,0.6614395691682141,0.0
25,2.0,25,80,0.5324328707757607,0.0
25,2.0,25,90,0.29819122872837395,0.0
25,2.0,25,100,0.2655218652577261,0.0
25,2.0,30,10,0.21338675325648437,0.0
25,2.0,30,20,0.21338675325648437,0.0
25,2.0,30,30,0.21338675325648437,0.0
25,2.0,30,40,0.21338675325648437,0.0
25,2.0,30,50,0.17626018144665093,0.0
25,2.0,30,60,0.28748136812996117,0.0
25,2.0,30,70,0.6614395691682141,0.0
25,2.0,30,80,0.5324328707757607,0.0
25,2.0,30,90,0.29819122872837395,0.0
25,2.0,30,100,0.2655218652577261,0.0
25,2.0,35,10,0.47302166737283796,0.0
25,2.0,35,20,0.47302166737283796,0.0
25,2.0,35,30,0.47302166737283796,0.0
25,2.0,35,40,0.47302166737283796,0.0
25,2.0,35,50,0.47302166737283796,0.0
25,2.0,35,60,0.3294044147882841,0.0
25,2.0,35,70,0.7155394655258536,0.0
25,2.0,35,80,0.7048612623343988,0.0
25,2.0,35,90,0.4821752164187516,0.0
25,2.0,35,100,0.40791759682292805,0.0
25,2.0,40,10,1.1408756654588932,0.0
25,2.0,40,20,1.1408756654588932,0.0
25,2.0,40,30,1.1408756654588932,0.0
25,2.0,40,40,1.1408756654588932,0.0
25,2.0,40,50,1.1408756654588932,0.0
25,2.0,40,60,0.932143718055358,0.0
25,2.0,40,70,0.932143718055358,0.0
25,2.0,40,80,0.9201172834375075,0.0
25,2.0,40,90,0.6396483962996077,0.0
25,2.0,40,100,0.5575013022620292,0.0
25,2.0,45,10,0.6212217199468114,0.0
25,2.0,45,20,0.6212217199468114,0.0
25,2.0,45,30,0.6212217199468114,0.0
25,2.0,45,40,0.6212217199468114,0.0
25,2.0,45,50,0.6212217199468114,0.0
25,2.0,45,60,0.6212217199468114,0.0
25,2.0,45,70,0.6212217199468114,0.0
25,2.0,45,80,0.7005150456911116,0.0
25,2.0,45,90,0.5089888628508837,0.0
25,2.0,45,100,0.5152364149601788,0.0
25,2.0,50,10,0.1401177161555907,0.0
25,2.0,50,20,0.1401177161555907,0.0
25,2.0,50,30,0.1401177161555907,0.0
25,2.0,50,40,0.1401177161555907,0.0
25,2.0,50,50,0.1401177161555907,0.0
25,2.0,50,60,0.1401177161555907,0.0
25,2.0,50,70,0.1401177161555907,0.0
25,2.0,50,80,0.2452238598204989,0.0
25,2.0,50,90,0.26608441654182097,0.0
25,2.0,50,100,0.33119694454118365,0.0
25,2.5,10,10,-0.12130545156544346,0.0
25,2.5,10,20,-0.12130545156544346,0.0
25,2.5,10,30,-0.12130545156544346,0.0
25,2.5,10,40,-0.12130545156544346,0.0
25,2.5,10,50,-0.16037028674817727,0.0
25,2.5,10,60,-0.16037028674817727,0.0
25,2.5,10,70,-0.16037028674817727,0.0
25,2.5,10,80,-0.11021149938258422,0.0
25,2.5,10,90,-0.1276276749865848,0.0
25,2.5,10,100,-0.13073832065484092,0.0
25,2.5,15,10,-0.12130545156544346,0.0
25,2.5,15,20,-0.12130545156544346,0.0
25,2.5,15,30,-0.12130545156544346,0.0
25,2.5,15,40,-0.12130545156544346,0.0
25,2.5,15,50,-0.16037028674817727,0.0
25,2.5,15,60,-0.16037028674817727,0.0
25,2.5,15,70,-0.16037028674817727,0.0
25,2.5,15,80,-0.11021149938258422,0.0
25,2.5,15,90,-0.1276276749865848,0.0
25,2.5,15,100,-0.13073832065484092,0.0
25,2.5,20,10,-0.12130545156544346,0.0
25,2.5,20,20,-0.12130545156544346,0.0
25,2.5,20,30,-0.12130545156544346,0.0
25,2.5,20,40,-0.12130545156544346,0.0
25,2.5,20,50,-0.16037028674817727,0.0
25,2.5,20,60,-0.16037028674817727,0.0
25,2.5,20,70,-0.16037028674817727,0.0
25,2.5,20,80,-0.11021149938258422,0.0
25,2.5,20,90,-0.1276276749865848,0.0
25,2.5,20,100,-0.13073832065484092,0.0
25,2.5,25,10,-0.12130545156544346,0.0
25,2.5,25,20,-0.12130545156544346,0.0
25,2.5,25,30,-0.12130545156544346,0.0
25,2.5,25,40,-0.12130545156544346,0.0
25,2.5,25,50,-0.16037028674817727,0.0
25,2.5,25,60,-0.16037028674817727,0.0
25,2.5,25,70,-0.16037028674817727,0.0
25,2.5,25,80,-0.11021149938258422,0.0
25,2.5,25,90,-0.1276276749865848,0.0
25,2.5,25,100,-0.13073832065484092,0.0
25,2.5,30,10,-0.13667873497244884,0.0
25,2.5,30,20,-0.13667873497244884,0.0
25,2.5,30,30,-0.13667873497244884,0.0
25,2.5,30,40,-0.13667873497244884,0.0
25,2.5,30,50,-0.17506010764414023,0.0
25,2.5,30,60,-0.17506010764414023,0.0
25,2.5,30,70,-0.17506010764414023,0.0
25,2.5,30,80,-0.12577887807709837,0.0
25,2.5,30,90,-0.14289034733700742,0.0
25,2.5,30,100,-0.14594657041037912,0.0
25,2.5,35,10,-0.19616111148799525,0.0
25,2.5,35,20,-0.19616111148799525,0.0
25,2.5,35,30,-0.19616111148799525,0.0
25,2.5,35,40,-0.19616111148799525,0.0
25,2.5,35,50,-0.19616111148799525,0.0
25,2.5,35,60,-0.19616111148799525,0.0
25,2.5,35,70,-0.19616111148799525,0.0
25,2.5,35,80,-0.14814043850714806,0.0
25,2.5,35,90,-0.16481421626738157,0.0
25,2.5,35,100,-0.1677922647059507,0.0
25,2.5,40,10,-0.10841167172117469,0.0
25,2.5,40,20,-0.10841167172117469,0.0
25,2.5,40,30,-0.10841167172117469,0.0
25,2.5,40,40,-0.10841167172117469,0.0
25,2.5,40,50,-0.10841167172117469,0.0
25,2.5,40,60,-0.10841167172117469,0.0
25,2.5,40,70,-0.10841167172117469,0.0
25,2.5,40,80,-0.10841167172117469,0.0
25,2.5,40,90,-0.12586307605041316,0.0
25,2.5,40,100,-0.12898001380506358,0.0
25,2.5,45,10,-0.20929175744729267,0.0
25,2.5,45,20,-0.20929175744729267,0.0
25,2.5,45,30,-0.20929175744729267,0.0
25,2.5,45,40,-0.20929175744729267,0.0
25,2.5,45,50,-0.20929175744729267,0.0
25,2.5,45,60,-0.20929175744729267,0.0
25,2.5,45,70,-0.20929175744729267,0.0
25,2.5,45,80,-0.20929175744729267,0.0
25,2.5,45,90,-0.224768596712211,0.0
25,2.5,45,100,-0.2275328639148601,0.0
25,2.5,50,10,-0.2375416460043005,0.0
25,2.5,50,20,-0.2375416460043005,0.0
25,2.5,50,30,-0.2375416460043005,0.0
25,2.5,50,40,-0.2375416460043005,0.0
25,2.5,50,50,-0.2375416460043005,0.0
25,2.5,50,60,-0.2375416460043005,0.0
25,2.5,50,70,-0.2375416460043005,0.0
25,2.5,50,80,-0.2375416460043005,0.0
25,2.5,50,90,-0.224768596712211,0.0
25,2.5,50,100,-0.2275328639148601,0.0
25,3.0,10,10,-0.118194814816622,0.0
25,3.0,10,20,-0.118194814816622,0.0
25,3.0,10,30,-0.118194814816622,0.0
25,3.0,10,40,-0.118194814816622,0.0
25,3.0,10,50,-0.118194814816622,0.0
25,3.0,10,60,-0.118194814816622,0.0
25,3.0,10,70,-0.118194814816622,0.0
25,3.0,10,80,-0.118194814816622,0.0
25,3.0,10,90,-0.118194814816622,0.0
25,3.0,10,100,-0.08648366554092414,0.0
25,3.0,15,10,-0.118194814816622,0.0
25,3.0,15,20,-0.118194814816622,0.0
25,3.0,15,30,-0.118194814816622,0.0
25,3.0,15,40,-0.118194814816622,0.0
25,3.0,15,50,-0.118194814816622,0.0
25,3.0,15,60,-0.118194814816622,0.0
25,3.0,15,70,-0.118194814816622,0.0
25,3.0,15,80,-0.118194814816622,0.0
25,3.0,15,90,-0.118194814816622,0.0
25,3.0,15,100,-0.08648366554092414,0.0
25,3.0,20,10,-0.118194814816622,0.0
25,3.0,20,20,-0.118194814816622,0.0
25,3.0,20,30,-0.118194814816622,0.0
25,3.0,20,40,-0.118194814816622,0.0
25,3.0,20,50,-0.118194814816622,0.0
25,3.0,20,60,-0.118194814816622,0.0
25,3.0,20,70,-0.118194814816622,0.0
25,3.0,20,80,-0.118194814816622,0.0
25,3.0,20,90,-0.118194814816622,0.0
25,3.0,20,100,-0.08648366554092414,0.0
25,3.0,25,10,-0.118194814816622,0.0
25,3.0,25,20,-0.118194814816622,0.0
25,3.0,25,30,-0.118194814816622,0.0
25,3.0,25,40,-0.118194814816622,0.0
25,3.0,25,50,-0.118194814816622,0.0
25,3.0,25,60,-0.118194814816622,0.0
25,3.0,25,70,-0.118194814816622,0.0
25,3.0,25,80,-0.118194814816622,0.0
25,3.0,25,90,-0.118194814816622,0.0
25,3.0,25,100,-0.08648366554092414,0.0
25,3.0,30,10,-0.118194814816622,0.0
25,3.0,30,20,-0.118194814816622,0.0
25,3.0,30,30,-0.118194814816622,0.0
25,3.0,30,40,-0.118194814816622,0.0
25,3.0,30,50,-0.118194814816622,0.0
25,3.0,30,60,-0.118194814816622,0.0
25,3.0,30,70,-0.118194814816622,0.0
25,3.0,30,80,-0.118194814816622,0.0
25,3.0,30,90,-0.118194814816622,0.0
25,3.0,30,100,-0.08648366554092414,0.0
25,3.0,35,10,-0.118194814816622,0.0
25,3.0,35,20,-0.118194814816622,0.0
25,3.0,35,30,-0.118194814816622,0.0
25,3.0,35,40,-0.118194814816622,0.0
25,3.0,35,50,-0.118194814816622,0.0
25,3.0,35,60,-0.118194814816622,0.0
25,3.0,35,70,-0.118194814816622,0.0
25,3.0,35,80,-0.118194814816622,0.0
25,3.0,35,90,-0.118194814816622,0.0
25,3.0,35,100,-0.08648366554092414,0.0
25,3.0,40,10,-0.118194814816622,0.0
25,3.0,40,20,-0.118194814816622,0.0
25,3.0,40,30,-0.118194814816622,0.0
25,3.0,40,40,-0.118194814816622,0.0
25,3.0,40,50,-0.118194814816622,0.0
25,3.0,40,60,-0.118194814816622,0.0
25,3.0,40,70,-0.118194814816622,0.0
25,3.0,40,80,-0.118194814816622,0.0
25,3.0,40,90,-0.118194814816622,0.0
25,3.0,40,100,-0.08648366554092414,0.0
25,3.0,45,10,-0.118194814816622,0.0
25,3.0,45,20,-0.118194814816622,0.0
25,3.0,45,30,-0.118194814816622,0.0
25,3.0,45,40,-0.118194814816622,0.0
25,3.0,45,50,-0.118194814816622,0.0
25,3.0,45,60,-0.118194814816622,0.0
25,3.0,45,70,-0.118194814816622,0.0
25,3.0,45,80,-0.118194814816622,0.0
25,3.0,45,90,-0.118194814816622,0.0
25,3.0,45,100,-0.08648366554092414,0.0
25,3.0,50,10,-0.118194814816622,0.0
25,3.0,50,20,-0.118194814816622,0.0
25,3.0,50,30,-0.118194814816622,0.0
25,3.0,50,40,-0.118194814816622,0.0
25,3.0,50,50,-0.118194814816622,0.0
25,3.0,50,60,-0.118194814816622,0.0
25,3.0,50,70,-0.118194814816622,0.0
